Label,Parent,Geometry/Area,Geometry/Perimeter,Lobeyness/Circularity,CellCenters(x),CellCenters(y)
1,0,7,8.419,0.805773749809538,3461,1277.42857142857
11,0,44885,1768.191,5.54303036727479,161.312687980394,221.363283947867
45,0,2737,217.943,1.38102387905516,34.0599196200219,1248.54804530508
55,0,38,25.166,1.32627909386459,2.44736842105263,550.657894736842
58,0,728,115.244,1.45176193217399,18.5164835164835,178.001373626374
60,0,4723,320.425,1.729915844219,44.0590726233326,1044.17425365234
64,0,7582,458.388,2.20532619246666,68.8894750725402,514.634661039304
65,0,3184,256.382,1.64282816196389,35.6805904522613,612.888819095477
67,0,10823,575.62,2.4362072305896,64.8281437679017,385.302226739351
68,0,772,105.411,1.14536709542652,14.229274611399,17.7253886010363
72,0,2282,205.62,1.47436565493668,33.4198071866784,1148.80674846626
74,0,475,117.766,2.32346628391822,19.0421052631579,1272.78105263158
76,0,3364,301.969,2.15704333613952,49.7529726516052,32.1293103448276
79,0,1810,193.083,1.63907806014232,28.1906077348066,892.219889502762
80,0,4181,278.322,1.47436509824286,38.096388423822,667.324324324324
81,0,368,83.495,1.50752059996448,7.03804347826087,464.592391304348
82,0,1191,131.197,1.15007505385262,15.407220822838,778.733837111671
83,0,1552,146.571,1.10152541235671,21.7719072164948,861.240979381443
84,0,5948,401.651,2.15832519907886,64.8587760591796,80.0028581035642
86,0,5863,362.54,1.78394763676164,55.0083574961624,820.165103189493
89,0,2750,224.096,1.45320087766243,28.26,1103.92981818182
92,0,7369,528.643,3.01791185622079,98.9743520151988,968.697380920071
93,0,4747,318.738,1.70309388933419,59.5060037918686,1002.25194859912
94,0,8257,698.477,4.70188573997058,135.60288240281,1243.62334988495
95,0,7332,517.42,2.90572227684858,116.960447354064,709.94653573377
96,0,5478,467.229,3.17122962252381,92.0730193501278,741.79408543264
97,0,9059,494.739,2.15011738200353,106.303786289877,130.765316260073
98,0,99,58.395,2.74098252628082,14.5151515151515,2.37373737373737
99,0,2381,198.98,1.32327343378772,30.9781604367913,113.343553128937
100,0,9162,524.376,2.38828120727488,95.1440733464309,563.037764680201
101,0,9997,688.299,3.77115793612123,146.878863659098,1214.85875762729
102,0,957,157.29,2.05721850904952,30.0606060606061,920.897596656217
103,0,6245,462.592,2.72680404151283,2646.42818254604,721.454763811049
104,0,7461,501.604,2.68358328495358,417.449671625787,1061.07452084171
105,0,9294,676.004,3.91278512948357,862.757477942759,1222.02980417474
106,0,6353,404.373,2.04821518086917,3128.06988824178,1080.58917047064
107,0,641,130.023,2.09880684009804,47.4680187207488,7.95787831513261
108,0,9593,620.261,3.19142499072765,1573.09256749713,268.008130928802
109,0,4517,356.735,2.24197872614483,1755.27961036086,780.376577374363
110,0,507,86.986,1.18762928403901,2548.12623274162,815.426035502959
111,0,278,76.334,1.66794367650811,59.9424460431655,1273.44604316547
112,0,7094,505.691,2.86859607991297,3264.6753594587,136.122920778122
113,0,6530,505.269,3.11115939395942,137.105819295559,1034.41378254211
114,0,9241,633.357,3.45436572140875,894.740504274429,582.233091656747
115,0,3195,327.343,2.66885752573356,255.328638497653,434.536776212833
116,0,1265,148.789,1.39264768095204,2152.33359683794,680.955731225296
117,0,674,102.7,1.24529179504727,84.0504451038576,1266.22255192878
118,0,17450,871.941,3.46712024054389,3032.551747851,468.227163323782
120,0,4547,645.805,7.29907772012773,193.56894655817,12.5817022212448
121,0,1300,182.663,2.04243364433899,116.955384615385,1264.86846153846
123,0,4318,370.626,2.53150775985651,902.012968967114,790.655396016674
124,0,8757,571.519,2.96822030873701,234.682768071257,317.705264359941
125,0,3037,281.774,2.0804015966038,2297.24036878499,388.191636483372
126,0,2698,299.614,2.64772207318391,726.954410674574,230.918828762046
127,0,6912,565.606,3.68310773132707,1723.48336226852,408.365596064815
129,0,55648,2260.39,7.30646537051928,3017.45094163312,569.201426825762
130,0,7975,517.156,2.66871735336833,1840.82332288401,1056.61053291536
131,0,1412,143.281,1.15699810356804,771.031161473088,602.702549575071
132,0,613,98.209,1.25208046377687,1187.32463295269,1244.53507340946
134,0,2134,218.06,1.77315922721844,2415.4915651359,518.751640112465
135,0,1329,153.189,1.40514233069627,440.461249059443,519.732129420617
137,0,33761,1516.776,5.42272686787949,1798.87375966352,975.542371375255
138,0,3334,296.199,2.09407251382276,399.461907618476,373.996400719856
139,0,818,133.771,1.74084770613387,638.424205378973,959.220048899756
140,0,518,88.823,1.21202408760527,1337.22586872587,646.990347490348
141,0,7644,690.36,4.96158799112114,2417.93694400837,114.915489272632
142,0,563,90.005,1.14502511764832,1076.36589698046,844.376554174067
143,0,5449,454.462,3.01625794485264,1222.47219673335,843.180400073408
146,0,7843,481.293,2.3503200828233,106.357771260997,891.573505036338
147,0,4027,348.835,2.40463194459068,1902.82915321579,1097.34591507326
148,0,1035,118.719,1.08365302022884,3229.27922705314,972.381642512077
149,0,668,108.695,1.40744945516258,2288.98053892216,275.982035928144
150,0,737,122.887,1.63055154489734,1164.92672998643,999.241519674355
151,0,3357,287.058,1.95334117207313,2042.27494787012,810.257968424188
152,0,5227,499.183,3.79364955219452,2630.93590969964,350.921943753587
153,0,571,96.058,1.28594119122452,1856.01050788091,353.369527145359
154,0,5147,348.043,1.87284473592532,1658.46978822615,1044.0419661939
155,0,2360,279.245,2.62935329465292,1270.41822033898,1099.55762711864
156,0,1347,141.652,1.18540829453213,2628.31180400891,64.1685226429102
157,0,1862,202.694,1.75586954323206,482.09022556391,203.023630504834
158,0,550,88.193,1.12537089343005,591.88,777.285454545455
159,0,5785,344.134,1.62907822091808,857.609161624892,102.103370786517
160,0,4820,414.041,2.83028256075996,1772.9755186722,434.996680497925
161,0,3863,312.581,2.01275345256634,1835.65363706963,928.926740874968
162,0,5090,419.556,2.75202405785891,702.427111984283,634.560707269155
163,0,1046,126.708,1.22142420817257,1848.9569789675,437.730401529637
164,0,3237,337.35,2.79774974970024,93.7395736793327,1104.19894964473
165,0,5284,409.806,2.52920453778917,612.623012869039,715.350113550341
