Label,Parent,Geometry/Area,Geometry/Perimeter,Lobeyness/Circularity,CellCenters(x),CellCenters(y)
1,0,7,8.419,0.805773749809538,3461,1277.42857142857
11,0,43144,1826.293,6.15191941190723,162.205891896903,220.105646208047
45,0,2737,217.943,1.38102387905516,34.0599196200219,1248.54804530508
55,0,38,25.166,1.32627909386459,2.44736842105263,550.657894736842
58,0,728,115.244,1.45176193217399,18.5164835164835,178.001373626374
60,0,4981,344.352,1.8944310954783,50.2690222846818,1043.26781770729
64,0,7150,455.659,2.31080873002729,73.7262937062937,516.002097902098
65,0,3373,245.441,1.42124195128317,37.3302697895049,613.134301808479
67,0,6884,422.629,2.06475184437585,69.6712667054038,371.264381173736
68,0,772,105.411,1.14536709542652,14.229274611399,17.7253886010363
72,0,2200,212.997,1.64102209421621,32.9340909090909,1149.60227272727
74,0,475,117.766,2.32346628391822,19.0421052631579,1272.78105263158
76,0,3364,301.969,2.15704333613952,49.7529726516052,32.1293103448276
79,0,1696,173.474,1.411994722105,26.6674528301887,894.709316037736
80,0,3662,251.586,1.37544977482558,34.1627525942108,668.052703440743
81,0,225,71.553,1.8107700893366,4.69333333333333,463.884444444444
82,0,1305,135.572,1.12077808437234,16.2697318007663,777.295785440613
83,0,1263,144.702,1.3192765803328,17.9334916864608,862.285035629454
84,0,5848,379.122,1.95587342356724,63.9757181942544,79.9895690834473
86,0,5409,352.609,1.82919472638973,56.8472915511185,820.950268071732
89,0,2682,226.949,1.52822714448023,28,1104.27442207308
92,0,7574,508.034,2.71175463865884,96.6502508581991,969.018088196462
93,0,4802,323.41,1.73330451791,60.219491878384,1002.48021657643
94,0,8257,698.477,4.70188573997058,135.60288240281,1243.62334988495
95,0,6907,522.778,3.14872901296728,122.466917619806,711.15303315477
96,0,5340,497.968,3.69531742351974,99.1537453183521,740.935393258427
97,0,8011,457.241,2.0767955092755,97.8708026463613,134.933341655224
98,0,99,58.395,2.74098252628082,14.5151515151515,2.37373737373737
99,0,2381,198.98,1.32327343378772,30.9781604367913,113.343553128937
100,0,9296,499.342,2.13447077930186,93.138769363167,565.469771944923
101,0,10924,703.427,3.60451230634423,148.272336140608,1213.66102160381
102,0,2311,266.349,2.44282486339579,48.9710082215491,929.855906533968
103,0,6742,572.34,3.86642496333099,199.354790863245,779.489172352418
104,0,7602,469.391,2.30638490646026,493.490397263878,365.522888713496
105,0,10978,661.082,3.16794457065325,521.529695755147,1206.66514847878
106,0,6331,382.054,1.83470956216788,3276.9794661191,577.35318275154
107,0,641,130.023,2.09880684009804,47.4680187207488,7.95787831513261
108,0,9618,666.662,3.6771958811139,1110.60573923893,74.5945102932002
109,0,3925,338.882,2.32834578332102,694.902675159236,895.192101910828
110,0,519,92.362,1.30800509352565,413.628131021195,1170.69556840077
111,0,278,76.334,1.66794367650811,59.9424460431655,1273.44604316547
112,0,6788,481.379,2.71658052620806,2869.3747790218,942.570713022982
113,0,7220,461.542,2.34787728252126,873.985734072022,1163.17797783934
114,0,11780,586.87,2.3266371837239,3098.67249575552,929.321646859083
115,0,2793,306.046,2.66865612568609,258.081274615109,941.626208378088
116,0,1133,154.107,1.66803422896596,2511.46337157988,837.916151809356
117,0,674,102.7,1.24529179504727,84.0504451038576,1266.22255192878
118,0,16657,896.853,3.84269469358599,2470.04454583659,1138.52452422405
120,0,4367,664.297,8.04139742207204,200.37188000916,11.6855965193497
121,0,1300,182.663,2.04243364433899,116.955384615385,1264.86846153846
123,0,4476,394.175,2.7623468595382,1340.65884718499,501.835790884719
124,0,9027,607.372,3.25204261090635,802.970089730808,915.328126730918
125,0,2831,303.128,2.58286897007138,1204.75379724479,832.843164959378
126,0,3869,280.218,1.61504067427459,3245.88446627035,480.401654174205
127,0,8702,606.652,3.36550565355367,2752.04056538727,239.229717306366
129,0,52637,2331.926,8.22107359853404,1495.18741569618,341.31806523928
130,0,8739,600.629,3.28504248954966,2849.54399816913,280.330701453256
131,0,1177,138.824,1.30299509448021,2317.24893797791,1103.54120645709
132,0,971,118.065,1.14238699117828,2913.40473738414,884.350154479918
134,0,1470,210.468,2.3979766478636,1553.09319727891,160.843537414966
135,0,1239,158.036,1.60409796297155,586.240516545601,189.563357546408
137,0,31182,1535.002,6.01317800331422,2022.77952023603,434.097331793984
138,0,5309,330.841,1.64065044383945,3231.97080429459,1108.92955358825
139,0,1164,151.435,1.56779645979656,962.727663230241,39.7671821305842
140,0,585,96.116,1.25668273163792,3031.90427350427,982.606837606838
141,0,8114,681.481,4.55472999076384,1607.17377372443,458.074562484595
142,0,703,114.692,1.48902182382376,2447.39402560455,419.879089615932
143,0,5746,443.827,2.72804765103852,796.557257222416,526.32753219631
146,0,6963,448.188,2.29569500612825,1497.89516013213,600.423524342956
147,0,3843,320.957,2.13311100104742,1510.63361956805,455.774915430653
148,0,1041,123.557,1.16700876095656,3139.52641690682,690.377521613833
149,0,995,140.007,1.56771298295889,1528.10452261307,538.974874371859
150,0,899,124.293,1.36748882261319,1964.3893214683,376.14126807564
151,0,3765,307.477,1.99825277891845,167.436122177955,326.289508632138
152,0,5741,494.872,3.39459801639938,1587.82511757534,1010.27852290542
153,0,475,90.211,1.36337561002127,1242.40210526316,782.414736842105
154,0,3548,342.137,2.62546728331269,1562.34413754228,242.672773393461
155,0,2881,243.005,1.63108764059769,3034.01041305102,589.289829920167
156,0,1346,148.235,1.29911199132915,2185.96879643388,846.636701337296
157,0,1696,222.882,2.33084975670556,1470.52948113208,1096.38384433962
158,0,589,87.986,1.04592848278288,1396.14601018676,436.821731748727
159,0,4648,360.531,2.22540593997843,1077.76721170396,395.343588640275
160,0,4579,383.118,2.55084815028136,950.112906748198,1023.79711727451
161,0,2864,302.406,2.54096059287399,2986.1655027933,30.8292597765363
162,0,6947,476.07,2.59617800858328,2536.56815891752,1226.67036130704
