Label,Parent,Geometry/Area,Geometry/Perimeter,Lobeyness/Circularity,CellCenters(x),CellCenters(y)
1,0,7,8.419,0.805773749809538,3461,1277.42857142857
11,0,37478,1840.754,7.1945765011173,171.232589786008,211.761166551043
45,0,2737,217.943,1.38102387905516,34.0599196200219,1248.54804530508
55,0,38,25.166,1.32627909386459,2.44736842105263,550.657894736842
58,0,728,115.244,1.45176193217399,18.5164835164835,178.001373626374
60,0,5327,331.914,1.64572998316132,48.1424816970152,1045.58212877792
64,0,7014,405.822,1.86851052347492,65.9522383803821,516.718277730254
65,0,3093,273.716,1.92757189496685,35.205302295506,612.583575816359
67,0,9139,567.334,2.8026513920552,75.9434292592187,391.652806652807
68,0,772,105.411,1.14536709542652,14.229274611399,17.7253886010363
72,0,2276,214.295,1.60561698756813,34.0615114235501,1149.55755711775
74,0,475,117.766,2.32346628391822,19.0421052631579,1272.78105263158
76,0,3364,301.969,2.15704333613952,49.7529726516052,32.1293103448276
79,0,1877,181.009,1.38907661969359,29.3313798614811,894.432072456047
80,0,4100,294.019,1.67786521921588,37.3309756097561,665.826829268293
81,0,207,68.659,1.81223593585612,6.32367149758454,459.888888888889
82,0,1377,141.75,1.16118744325686,17.2178649237473,776.657952069717
83,0,1198,143.702,1.37169938218414,17.2228714524207,862.678631051753
84,0,5892,394.572,2.10271263418142,64.5257976917855,80.4073319755601
86,0,7986,385.637,1.48189769145852,65.6427498121713,813.973077886301
89,0,2775,227.974,1.4903826537428,28.6104504504505,1104.52936936937
92,0,7733,495.132,2.52280751792129,97.7993016940385,968.52566920988
93,0,4719,319.854,1.72521700861139,59.0807374443738,1002.2333121424
94,0,8257,698.477,4.70188573997058,135.60288240281,1243.62334988495
95,0,7385,515.781,2.86662125055705,117.702098849018,710.461611374408
96,0,6293,460.827,2.68539538025013,87.3440330525981,744.156999841093
97,0,8094,531.211,2.77434876160298,98.3443291326909,132.080800593032
98,0,99,58.395,2.74098252628082,14.5151515151515,2.37373737373737
99,0,2381,198.98,1.32327343378772,30.9781604367913,113.343553128937
100,0,9960,492.196,1.93556142156814,97.5403614457831,565.748293172691
101,0,11500,704.202,3.4315221296472,150.930347826087,1213.38191304348
102,0,2198,268.762,2.61515946694995,49.9626933575978,930.886260236579
103,0,5860,448.367,2.72998211373572,368.822184300341,554.161262798635
104,0,7372,445.201,2.13952355287311,3347.48996201845,1147.58803581118
105,0,11161,710.751,3.6018198454701,930.090314487949,1029.77690171132
106,0,5686,377.98,1.99949776025895,1361.58652831516,869.798979950756
107,0,641,130.023,2.09880684009804,47.4680187207488,7.95787831513261
108,0,10121,655.758,3.38106800613045,2147.29888350953,1172.88815334453
109,0,3004,345.049,3.1539278482473,3394.97769640479,1088.47669773635
110,0,708,99.011,1.10185328811262,2700.34745762712,769.024011299435
111,0,278,76.334,1.66794367650811,59.9424460431655,1273.44604316547
112,0,7694,452.371,2.11654480251664,1566.16025474396,793.115154665973
113,0,7567,455.903,2.18580443117216,425.576714682173,1159.70146689573
114,0,9247,522.583,2.35017300653667,1535.67578674165,58.7863090732129
115,0,3584,308.998,2.11998833795818,3148.115234375,878.748604910714
116,0,1372,145.332,1.2250632868522,845.009475218659,1124.87317784257
117,0,674,102.7,1.24529179504727,84.0504451038576,1266.22255192878
118,0,18613,861.84,3.17560920619025,1746.36232740558,829.097888572503
120,0,3799,496.042,5.15415817214978,167.437483548302,13.9834166886023
121,0,1300,182.663,2.04243364433899,116.955384615385,1264.86846153846
123,0,5135,417.171,2.69698113692409,642.088802336904,1143.55501460565
124,0,7921,578.649,3.36388032352348,1801.4552455498,188.417371543997
125,0,3066,296.132,2.2760859867789,2330.30593607306,632.352902804958
126,0,2829,288.606,2.34297632291529,2429.53976670201,775.279604100389
127,0,8464,619.294,3.60585472883373,2099.68017485822,773.461129489603
129,0,55038,2160.195,6.74704186803185,3013.05948617319,478.389985101203
130,0,7872,524.602,2.78205002221578,194.802464430894,1166.30576727642
131,0,1048,129.387,1.27118904051377,2145.37118320611,637.676526717557
132,0,641,136.616,2.31704910198964,1793.77691107644,464.705148205928
134,0,1688,217.374,2.22757783499822,1842.67002369668,469.69490521327
135,0,1233,151.51,1.48152729033821,2344.75101378751,261.720194647202
137,0,33448,1555.036,5.75308614062834,2335.3450430519,373.686229370964
138,0,3413,294.114,2.0169040731928,1817.16847348374,229.956343392909
139,0,1034,154.537,1.83795363476151,2369.27756286267,879.988394584139
140,0,560,91.328,1.1852501069216,1313.14642857143,1012.43214285714
141,0,8622,672.91,4.17922816510195,628.009974483878,124.806193458594
142,0,829,118.305,1.34351278999028,3152.4933655006,1012.49215922799
143,0,6103,417.057,2.26797151598277,2397.62510240865,654.953793216451
146,0,6582,454.158,2.49371142724315,2635.742023701,286.946216955333
147,0,3695,296.254,1.89018424525882,1769.02814614344,919.539106901218
148,0,805,112.144,1.24321528461243,869.965217391304,1195.14037267081
149,0,834,111.54,1.18709469903747,732.750599520384,591.874100719424
150,0,857,125.459,1.46154757669383,3001.4585764294,1004.35705950992
151,0,4241,332.296,2.07191574404806,2610.54539023815,102.779768922424
152,0,6179,498.89,3.20539487627021,1522.19080757404,760.566920213627
153,0,583,96.787,1.27866164639264,1409.55403087479,990.512864493997
154,0,4988,334,1.77974025977942,1736.04851643945,1154.76222935044
155,0,2304,203.901,1.43597332576574,2896.98611111111,406.795138888889
156,0,1280,148.277,1.36687168647597,355.3171875,706.0296875
157,0,1903,208.077,1.8105040600879,1251.40672622176,255.95112979506
158,0,754,105.288,1.16997489356362,2745.07161803714,1074.32891246684
159,0,5843,330.884,1.49109661434966,1016.77990758172,561.197158993668
160,0,5338,386.327,2.2249573463519,2728.91888347696,1184.50281004121
161,0,3169,354.331,3.15272576968797,2818.30198800884,752.745345534869
162,0,7236,548.604,3.30985918452087,1291.71710889994,1032.80749032615
163,0,957,119.935,1.19610712426369,650.135841170324,650.129571577847
164,0,3070,338.499,2.97006901145831,903.043648208469,789.850814332248
165,0,5439,422.631,2.61332712336654,1228.34050376908,288.734693877551
166,0,1770,192.993,1.67455718824078,455.123728813559,781.671186440678
167,0,5802,402.867,2.2260545394962,2292.50999655291,844.378662530162
168,0,1600,185.898,1.71877721621705,2853.708125,888.02125
169,0,1708,191.208,1.70339115332939,486.785714285714,26.2640515222482
170,0,1872,204.58,1.77914211462832,2479.82425213675,288.860576923077
171,0,376,76.582,1.24123981886092,1195.21808510638,936.087765957447
172,0,3188,283.115,2.00077191614755,349.651505646173,249.373902132999
173,0,730,110.813,1.33859346644995,3419.26712328767,341.643835616438
175,0,699,123.846,1.74613142626112,3355.96280400572,730.782546494993
176,0,8525,598.892,3.3480564509995,3079.47683284457,151.612551319648
177,0,8987,509.997,2.30308855488531,315.907755647046,600.826861021475
178,0,5799,412.094,2.33039537607828,3363.90412140024,36.8787722021038
179,0,1616,202.14,2.01211733321159,2013.90160891089,355.653465346535
180,0,784,108.737,1.20013131247183,997.709183673469,1023.8137755102
182,0,13229,816.558,4.01085716026809,803.272205004158,1039.96326252929
184,0,11736,759.112,3.90734490689189,2196.10693592365,590.01133265167
185,0,4254,293.093,1.60695436202584,341.29219558063,1255.89092618712
186,0,5577,399.832,2.2811013952251,1099.97758651605,1085.55262686032
187,0,5097,371.588,2.15575232627324,396.687659407495,661.20580733765
188,0,6552,436.326,2.31226940402398,2827.22725885226,113.072344322344
190,0,7675,543.048,3.05765293884487,1407.94866449511,1153.05368078176
191,0,8421,589.909,3.28848990324555,180.596722479516,672.47725923287
192,0,4071,384.861,2.89532180806555,1946.8906902481,181.381970031933
193,0,4868,329.961,1.7797737157505,369.449260476582,21.8886606409203
194,0,1917,191.587,1.52370220873873,1151.81481481481,38.6212832550861
195,0,1680,270.02,3.45360544299004,471.642857142857,10.1005952380952
196,0,9696,631.771,3.27579640999247,2547.35220709571,1181.12592821782
197,0,11324,691.494,3.36021532033227,3129.24788060756,441.679618509361
198,0,9351,653.352,3.63267486290262,591.766121270452,605.725270024596
199,0,26,43.608,5.82035033258051,341.769230769231,1277.88461538462
200,0,3919,344.717,2.41290528991267,2348.53304414391,146.473590201582
201,0,6467,392.752,1.8981218369815,216.395546621308,48.891758156796
202,0,8801,605.504,3.315065760914,1891.62390637428,588.44654016589
203,0,3969,359.133,2.58594726354925,2869.18896447468,374.299067775258
204,0,2284,241.614,2.03394041978885,188.706654991243,487.146234676007
206,0,491,101.368,1.66536870644513,485.042769857434,574.107942973523
210,0,2004,242.085,2.32717037711752,2556.08532934132,306.533433133733
211,0,958,125.36,1.30539695050614,1243.82463465553,956.062630480167
212,0,5153,526.994,4.28885471568392,3264.57772171551,1141.2487871143
213,0,2556,206.267,1.32461232226219,3140.68544600939,1093.25430359937
215,0,690,111.647,1.43759039030643,1294.04347826087,435.239130434783
217,0,4697,423.715,3.04170613263811,2347.89887162018,223.747711305088
218,0,564,101.153,1.44367211241993,1655.40957446809,187.480496453901
219,0,45299,2381.279,9.96143912295696,1876.69520298461,1082.03251727411
220,0,921,133.422,1.53810292723853,416.611292073833,1265.24212812161
221,0,1955,213.695,1.85879756853039,1606.28695652174,1045.73503836317
222,0,3164,284.286,2.03265937270117,1805.47850821745,948.275284450063
224,0,5828,395.09,2.13138874412507,597.898078242965,552.887439945093
225,0,2407,218.641,1.58043724472724,2219.513502285,960.186954715413
226,0,2306,235.387,1.91203474876964,2242.24631396357,239.541630529055
227,0,940,128.031,1.38769031606058,996.404255319149,975.932978723404
228,0,1977,304.757,3.7384437131637,1848.33232169954,749.380880121396
230,0,6662,658.315,5.17670013983022,2203.51996397478,81.0854097868508
231,0,7355,559.076,3.38180963757866,1948.74371176071,793.264445955133
233,0,1944,194.563,1.54958136002533,468.959362139918,1264.78600823045
234,0,5604,463.752,3.05396180062057,297.173982869379,374.206459671663
236,0,3000,249.513,1.65141124353655,2986.762,1225.42133333333
237,0,7663,498.14,2.57687969406656,2969.97755448258,345.913219365784
238,0,1634,157.556,1.20894899001817,807.287025703794,450.648714810281
239,0,1339,177.453,1.87144147764631,2110.11949215833,308.949962658701
240,0,431,80.85,1.20690452145593,412.747099767981,765.603248259861
241,0,21632,899.214,2.97453841106315,2346.97864275148,440.734190088757
242,0,686,108.224,1.358667488884,1696.74781341108,487.822157434402
243,0,2212,218.871,1.72338162331221,2936.84945750452,603.994122965642
244,0,643,103.509,1.3259751614982,820.681181959565,1239.69517884914
245,0,5018,342.279,1.85788996067161,1426.01355121562,409.837186129932
246,0,112,38.498,1.05304868380958,1165.33928571429,960.330357142857
247,0,5521,413.633,2.46605494431368,1709.14508241261,270.834088027531
248,0,1273,135.251,1.14351720159611,3222.38570306363,404.106048703849
250,0,1103,224.177,3.62574059887197,550.47416137806,1272.6690843155
251,0,733,104.708,1.19027110277273,1624.02592087312,1160.16098226467
252,0,1290,164.925,1.67792834731856,1879.83410852713,1140.04108527132
253,0,2681,250.688,1.86535035037383,2603.19880641552,870.743379336069
254,0,6929,423.192,2.05681141111949,568.438158464425,31.0050512339443
255,0,485,86.184,1.2187136939138,417.117525773196,264.60412371134
257,0,7216,453.108,2.26410764732536,1582.18417405765,211.019124168514
258,0,5877,441.203,2.63579335562462,590.912370256934,1253.73285689978
259,0,3437,250.959,1.45819684466588,1469.9554844341,511.175443700902
260,0,3028,259.372,1.76799261607647,2557.40521796565,269.362285336856
261,0,1377,161.798,1.51287307478087,1019.2730573711,1007.09658678286
263,0,3530,273.768,1.68958792508185,1953.7552407932,1215.48441926346
264,0,3766,331.134,2.31695378313451,1863.5955921402,1189.95193839618
265,0,3794,376.962,2.98049196482581,3065.50632577754,47.8373748023195
266,0,561,97.151,1.33881887107525,949.422459893048,646.208556149733
267,0,3290,269.194,1.75277023506816,2641.48936170213,1058.58632218845
268,0,1494,154.917,1.27831444026621,2299.74230254351,607.067603748327
269,0,308,88.284,2.01374012464323,2139.86688311688,530.376623376623
271,0,4246,399.408,2.98981051480604,472.331370701837,693.452661328309
272,0,4873,324.416,1.71869278970162,1786.99692181408,1198.97168068951
273,0,35894,1610.494,5.75024699689245,751.384493230066,958.87733325904
275,0,3082,313.606,2.53937142274272,2394.01395197923,1090.79234263465
276,0,5528,418.555,2.52189598507466,1479.51356729378,466.351302460203
277,0,5753,537.172,3.99137466254424,1794.9607161481,375.051451416652
278,0,825,110.308,1.17368136268507,1401.65575757576,1203.22424242424
279,0,4894,382.231,2.37562553222163,1726.75439313445,476.158561503882
280,0,3848,389.843,3.14292887902241,2179.77728690229,462.736746361746
281,0,3745,356.337,2.69811311300767,2616.25874499332,696.055540720961
282,0,994,128.651,1.32504334197061,2538.59054325956,182.701207243461
283,0,7724,441.734,2.01034005912958,3350.21530295184,361.991584671155
284,0,646,99.722,1.22500984227064,2007.71826625387,1028.35758513932
286,0,3052,275.787,1.983139148768,2887.28407601573,747.230668414155
287,0,2013,251.727,2.50498979653169,1736.69299552906,200.836562344759
289,0,1103,133.772,1.29105595105437,2704.0199456029,903.009066183137
290,0,3262,241.266,1.42003296818688,736.573574494175,805.355610055181
291,0,5789,468.77,3.0206903411047,2248.8360684056,1020.55432717222
292,0,3885,333.539,2.27872731131427,3238.91891891892,369.903474903475
293,0,610,103.832,1.40644495585217,1119.93606557377,923.709836065574
294,0,6843,512.601,3.05564216429225,242.876808417361,236.065614496566
295,0,4703,371.148,2.33082359849798,1462.03317031682,293.50053157559
296,0,7867,570.427,3.2914035510561,384.112495233253,795.145926020084
298,0,7038,519.811,3.05514484239898,2124.23472577437,332.535379369139
299,0,6831,507.722,3.00301716723987,2079.19294393207,662.889620846143
300,0,333,134.248,4.30686789934137,923.543543543544,1275.68468468468
301,0,1878,223.511,2.11686104637249,1202.96379126731,509.456336528222
302,0,9729,652.897,3.48667348199774,294.253469010176,871.001644567787
305,0,3575,370.625,3.05762000564477,705.626573426573,13.5118881118881
306,0,732,105.991,1.22128503131193,334.102459016393,1000.79098360656
307,0,5546,363.583,1.89678195043217,1177.15975477822,639.870176703931
308,0,4161,367.939,2.58907163965,707.449411199231,1256.05407354001
310,0,844,122.242,1.40892729550329,1429.47630331754,546.137440758294
311,0,4600,347.02,2.08324963880697,1364.01086956522,505.553260869565
312,0,6586,479.496,2.77803930979419,1698.71530519283,511.952626784087
313,0,3566,306.411,2.09516148304973,3139.71536735838,748.890914189568
314,0,3819,381.868,3.0385543638592,1651.59884786593,234.419743388322
316,0,1294,133.101,1.08947807905457,2391.29598145286,957.310664605873
317,0,4495,348.707,2.15269137628444,595.964404894327,1037.91568409344
318,0,5593,474.419,3.20235492479627,1562.45682102628,402.21866618988
319,0,3023,298.274,2.34197786203703,1427.72246113133,581.09890836917
320,0,160,71.197,2.52112014108901,702,1275.86875
323,0,4576,338.631,1.99414873074599,2033.01923076923,420.905812937063
324,0,10389,755.538,4.37249190466214,3189.04466262393,1110.22995475984
325,0,3708,465.713,4.65465109637259,3050.40075512406,308.501618122977
