Label,Parent,Geometry/Area,Geometry/Perimeter,Lobeyness/Circularity,CellCenters(x),CellCenters(y)
2,0,7171,490.281,2.66747611850691,21.1351275972668,169.093292427834
3,0,50857,2023.347,6.40589974588387,246.908822777592,205.039345616139
4,0,2767,237.396,1.62079381568637,26.6769063968197,296.423924828334
5,0,69278,2774.937,8.8450654302438,247.029619792719,414.074208262363
6,0,3952,336.778,2.28381345394366,37.127024291498,421.208502024291
7,0,3333,241.416,1.39151189144726,27.5682568256826,470.308130813081
8,0,264,67.832,1.38693291042855,5.73863636363636,509.617424242424
9,0,42224,1718.588,5.566398740471,108.949673171656,694.632625994695
10,0,4724,277.43,1.29654349563827,52.1162150719729,696.822396274344
11,0,835,142.255,1.9285848039125,8.17604790419162,801.099401197605
12,0,638,116.485,1.69242512982973,7.91379310344828,866.575235109718
13,0,56907,2498.53,8.72958466805961,146.295517247439,976.630713269018
14,0,4018,247.7,1.21515650676166,40.1936286709806,938.565206570433
15,0,40654,2100.152,8.63352815501604,166.419934077828,1177.54894967285
16,0,7278,624.38,4.26261443690131,19.908353943391,1389.91742236878
17,0,459,118.709,2.44311968788171,4.89978213507625,1226.94989106754
18,0,26301,1377.012,5.73711195135869,149.49914451922,1550.8006919889
19,0,3221,287.941,2.04836066939561,33.785780813412,1540.99006519714
20,0,28954,1293.005,4.59496253247626,102.397734337225,1679.34654969952
21,0,15230,867.012,3.92771936102357,45.9088640840447,1771.98378200919
22,0,12460,701.488,3.14276990708026,70.1818619582665,1911.68892455859
23,0,15132,834.592,3.66304486778978,190.900541897965,1926.49953740418
24,0,15963,996.448,4.94976866463001,70.1782872893566,2129.95295370544
25,0,42950,1852.329,6.35716113990553,183.871105937136,2420.537112922
26,0,451,82.428,1.19884522810921,7.96452328159645,2249.29711751663
27,0,6505,356.899,1.55823694589488,31.7514219830899,2316.04365872406
28,0,12893,791.565,3.86731296896381,79.0791126968122,2411.00116342201
29,0,62723,2375.477,7.15920788548378,171.284935350669,2699.94195111841
30,0,6144,386.557,1.93537895025482,31.3937174479167,2677.11100260417
31,0,203,51.068,1.02233162955606,6.56650246305419,2666.6354679803
32,0,184,48.736,1.02724036450783,6.35869565217391,2702.20652173913
33,0,263,63.424,1.21714310846107,7.00760456273764,2744.06844106464
34,0,18669,856.597,3.12767903056922,80.0711339653972,2807.84691199314
35,0,11562,806.967,4.48196768709542,604.668828922332,2187.06910569106
36,0,27692,1345.771,5.20448958716349,901.450346670519,937.336739852665
37,0,14929,822.716,3.60793998526271,1682.87614709626,2483.57317971733
38,0,3074,236.576,1.44886406748941,54.0647364996747,2848.74495770982
39,0,4127,288.656,1.60663360068969,1147.27986430821,354.428640659074
40,0,1685,152.27,1.09501212027284,2873.94836795252,1541.53649851632
41,0,832,109.473,1.14625395988765,2215.08533653846,256.441105769231
42,0,3401,366.404,3.14126023323461,1382.71920023522,2122.55865921788
43,0,3380,248.007,1.44810920320783,1275.65443786982,548.116272189349
44,0,747,118.173,1.4876681184581,2322.30254350736,2337.68540829987
45,0,772,107.76,1.19698305135927,75.0984455958549,14.5168393782383
46,0,5165,356.704,1.96035971387664,1691.7068731849,1230.98141335915
47,0,4647,311.357,1.66010184276553,1465.21605336776,1823.18657198192
48,0,3225,254.549,1.59883338269217,764.723410852713,979.124341085271
49,0,49708,2449.113,9.60243759553912,1336.16442021405,2151.54107990665
50,0,15286,718.25,2.68563847488748,2057.2933403114,780.893955253173
51,0,2809,244.26,1.69021947845723,212.843360626557,2621.68921324315
52,0,9390,530.137,2.38177523868628,1082.97902023429,2673.28274760383
53,0,7793,533.974,2.91155958202499,1754.97869883229,1449.92968048248
54,0,1357,137.146,1.10300270957332,156.233603537214,1351.15033161385
55,0,1697,171.98,1.38696078788572,1679.26870948733,1609.56865055981
56,0,6865,458.538,2.43725101080604,187.859868900218,29.2601602330663
57,0,12157,636.477,2.6517290606258,2364.45989964629,731.182364070083
58,0,16006,702.349,2.45252396745548,1108.15919030364,2317.63045108084
59,0,791,117.123,1.38006019052602,844.36788874842,431.530973451327
60,0,16110,828.544,3.39098406465068,1241.27063935444,654.217194289261
61,0,45456,1837.287,5.90952975717168,998.403115100317,1220.31364396339
62,0,2965,265.589,1.89315252806161,1226.13389544688,579.510961214165
