Label,Parent,Geometry/Area,Geometry/Perimeter,Lobeyness/Circularity,CellCenters(x),CellCenters(y)
2,0,3109,337.305,2.91215825330387,12.3760051463493,138.225474429077
3,0,53602,2281.408,7.72707382949215,234.23812544308,208.717137420246
4,0,3209,248.213,1.52781041477911,27.4636958554067,291.6880648177
5,0,56207,2706.047,10.3674130314157,247.272047965556,404.194299642393
6,0,4303,374.357,2.59173567318659,40.7564489890774,422.619567743435
7,0,2248,228.241,1.84408592019425,22.8260676156584,463.696619217082
8,0,176,61.728,1.72282783592032,3.97159090909091,510.539772727273
9,0,42592,1702.585,5.41601312264688,119.30414162284,709.937453042825
10,0,4724,277.43,1.29654349563827,52.1162150719729,696.822396274344
11,0,835,142.255,1.9285848039125,8.17604790419162,801.099401197605
12,0,638,116.485,1.69242512982973,7.91379310344828,866.575235109718
13,0,68091,2496.908,7.28627410743893,160.616909723752,973.297792659823
14,0,4018,247.7,1.21515650676166,40.1936286709806,938.565206570433
15,0,46733,1762.32,5.28854269236178,170.800184024137,1180.42210001498
16,0,9449,688.004,3.98644900911437,26.7783892475394,1269.95555085194
17,0,525,122.232,2.26464779271807,5.22285714285714,1229.36952380952
18,0,32548,1255.909,3.85640088602413,154.610820941379,1545.97056654787
19,0,3221,287.941,2.04836066939561,33.785780813412,1540.99006519714
20,0,28558,1300.346,4.71172786374224,99.726731563835,1679.22207437496
21,0,15811,869.575,3.8057905917779,47.0530643223073,1772.90335842135
22,0,15247,737.835,2.84134677521791,74.9683872237161,1898.32367023021
23,0,29402,1401.617,5.31706507246338,145.392218216448,1952.39932657642
24,0,17816,938.902,3.93749903441027,82.4518971710822,2138.10322182308
25,0,63898,2375.377,7.02696782538262,157.94943503709,2367.52086137281
26,0,451,82.428,1.19884522810921,7.96452328159645,2249.29711751663
27,0,6505,356.899,1.55823694589488,31.7514219830899,2316.04365872406
28,0,13322,810.131,3.92040747469875,81.2281939648701,2409.16101186008
29,0,61576,2507.752,8.12732886268024,179.857882941406,2710.43047615954
30,0,6144,386.557,1.93537895025482,31.3937174479167,2677.11100260417
31,0,203,51.068,1.02233162955606,6.56650246305419,2666.6354679803
32,0,184,48.736,1.02724036450783,6.35869565217391,2702.20652173913
33,0,263,63.424,1.21714310846107,7.00760456273764,2744.06844106464
34,0,18669,856.597,3.12767903056922,80.0711339653972,2807.84691199314
35,0,16419,955.153,4.4217004856588,525.177172787624,733.934344357147
36,0,33362,1450.542,5.01878595923887,376.355104610035,1389.51231940531
37,0,6849,482.311,2.70282111848923,2346.06351292159,2262.88377865382
38,0,3074,236.576,1.44886406748941,54.0647364996747,2848.74495770982
39,0,4737,325.261,1.7772590607949,855.690521427064,888.02153261558
40,0,1308,133.805,1.08924876632217,441.762996941896,2822.25993883792
41,0,833,108.059,1.11549344588054,2173.81632653061,1546.79111644658
42,0,6504,396.424,1.92277949502364,1222.86331488315,265.621156211562
43,0,2461,211.437,1.44557456617837,954.437626980902,1795.75660300691
44,0,776,114.857,1.35283039360274,1035.39948453608,1870.51417525773
45,0,772,107.76,1.19698305135927,75.0984455958549,14.5168393782383
46,0,4700,404.001,2.76348529670638,973.844255319149,1879.48531914894
47,0,3891,272.643,1.52025908995333,2570.25700334104,2635.35929067078
48,0,3984,288.208,1.65913937260487,2056.07831325301,2523.16014056225
49,0,32606,1392.492,4.73236277309066,1248.74130528124,778.328528491689
50,0,9008,475.619,1.99838954714483,768.970248667851,82.2072602131439
51,0,4424,314.045,1.77402111325373,1434.59810126582,1642.07504520796
52,0,8928,457.449,1.8651824460165,666.429659498208,1854.67674731183
53,0,7365,428.272,1.9817859629311,847.096673455533,1238.85960624576
54,0,927,116.783,1.17076480082619,2366.63106796117,1293.84142394822
55,0,2416,214.819,1.51998249778086,1817.06995033113,2388.06663907285
56,0,7035,500.007,2.82799217237911,206.048898365316,36.0921108742004
57,0,10793,619.803,2.83240470358891,305.975817659594,2051.23070508663
58,0,28610,1428.703,5.67748756259158,2077.85092624956,608.405347780496
59,0,475,90.269,1.36512930315758,847.315789473684,1497.61894736842
60,0,16092,732.287,2.65181217843756,966.945687298036,2750.16430524484
61,0,47006,1567.175,4.15787883951446,1284.18078543165,1533.06879972769
62,0,3833,255.253,1.35267363999562,2749.86590138273,319.592486303157
63,0,119011,3447.959,7.94926943724503,601.440673551184,1984.90638680458
64,0,741,112.45,1.3579721007317,386.244264507422,1137.19298245614
65,0,32660,1163.074,3.29601098407561,2431.57464788732,1612.69981628904
66,0,1094,130.513,1.23902582687836,1653.75685557587,2588.96800731261
67,0,127320,2810.017,4.93527549425531,2086.5057728558,1632.03382029532
68,0,6878,409.39,1.93910990497,913.278278569352,1911.79383541727
69,0,744,110.274,1.30065901888308,228.030913978495,2877.59677419355
70,0,525,84.571,1.08411103321346,991.95619047619,587.478095238095
71,0,15156,705.855,2.61599271503484,1907.49353391396,415.373911322249
72,0,61395,2644.787,9.06647639832193,1727.32641094552,1310.6456226077
73,0,3692,328.411,2.32468350505787,731.213163596966,2645.9301191766
74,0,76011,3299.24,11.3957131270743,507.45749957243,156.289431792767
75,0,14334,651.221,2.35439609921201,571.596344356076,1115.75156969443
76,0,15739,836.947,3.54167670211422,984.074845924138,141.358409047589
77,0,13690,646.417,2.42891449453584,1686.54404674945,203.589992695398
78,0,67343,2017.686,4.81066192824644,2131.78394190933,842.748229214618
79,0,9287,570.776,2.79155441362661,349.656186066545,2371.06331431033
80,0,20979,866.937,2.85088980040032,2225.93655560322,2559.37408837409
81,0,1353,188.197,2.08313651523608,2195.94456762749,2308.63118994826
82,0,1074,140.445,1.46149865324395,1306.51582867784,513.690875232775
83,0,2552,275.868,2.37307857607964,2185.88597178683,625.612068965517
84,0,14916,751.561,3.01346556062727,416.784258514347,73.1234245105927
85,0,32470,1191.215,3.47766828164271,1652.27896519864,1036.54348629504
86,0,5902,369.894,1.84478391933322,2036.60081328363,1216.29634022365
87,0,6476,387.178,1.84206368201165,789.745521927116,1483.58338480544
88,0,2380,231.516,1.79215347888208,1062.88025210084,2183.50546218487
89,0,12834,594.679,2.1927711364688,2375.76086956522,1723.33535920212
90,0,1301,138.726,1.17714121978087,2382.04611837048,456.357417371253
91,0,781,152.941,2.3833452199193,1268.75800256082,602.48271446863
92,0,814,112.128,1.22911886011527,1809.20638820639,1069.26412776413
93,0,9914,535.134,2.29861539640934,1189.9240468025,1617.5248133952
94,0,1109,124.955,1.12038134129389,2613.93327321912,2288.09377817854
96,0,25728,1437.712,6.39334151924676,2250.71871113184,1309.94581778607
97,0,840,112.234,1.19332772995828,405.951190476191,2871.44404761905
98,0,7216,621.167,4.25510579344098,670.505681818182,602.240437915743
