Label,Parent,Geometry/Area,Geometry/Perimeter,Lobeyness/Circularity,CellCenters(x),CellCenters(y)
2,0,4380,374.127,2.54304548743219,17.4981735159817,136.481278538813
3,0,25646,1165.736,4.21668263043561,298.657958356079,133.322818373236
4,0,3209,248.213,1.52781041477911,27.4636958554067,291.6880648177
5,0,66510,2915.996,10.1736556985659,251.271718538566,418.795444294091
6,0,1930,285.132,3.35216006312776,29.4891191709845,414.753367875648
7,0,2125,208.07,1.62125054817172,26.6207058823529,482.122823529412
8,0,241,66.616,1.46531230526778,5.39004149377593,510.298755186722
9,0,36731,1739.199,6.55323795429233,104.273501946585,717.821594838148
10,0,4066,275.561,1.48613501210261,52.0063944909001,700.724790949336
11,0,835,142.255,1.9285848039125,8.17604790419162,801.099401197605
12,0,638,116.485,1.69242512982973,7.91379310344828,866.575235109718
13,0,60741,2474.38,8.02123041221006,149.041158360909,970.752308984047
14,0,4018,247.7,1.21515650676166,40.1936286709806,938.565206570433
15,0,54008,1935.829,5.52161375943499,189.289864464524,1194.43293586135
16,0,10325,929.566,6.65979002526427,25.821598062954,1299.91099273608
17,0,525,122.232,2.26464779271807,5.22285714285714,1229.36952380952
18,0,31057,1151.841,3.3995051266283,143.185819621985,1534.03535434846
19,0,3221,287.941,2.04836066939561,33.785780813412,1540.99006519714
20,0,28683,1269.804,4.47341247655659,104.243105672349,1674.97203918697
21,0,15811,869.575,3.8057905917779,47.0530643223073,1772.90335842135
22,0,14317,758.215,3.19538251874486,72.9353216455961,1910.92966403576
23,0,27194,1331.974,5.19168743384359,143.887070677355,1958.54596602192
24,0,16768,809.889,3.11286202533617,78.7415314885496,2148.43767891221
25,0,41322,1522.42,4.46352286530011,171.634044818741,2312.59583272833
26,0,451,82.428,1.19884522810921,7.96452328159645,2249.29711751663
27,0,6505,356.899,1.55823694589488,31.7514219830899,2316.04365872406
28,0,13261,812.554,3.96203516744066,80.7509991705,2409.14893296132
29,0,51953,2559.116,10.0313515236348,168.149635247243,2707.39102650473
30,0,6144,386.557,1.93537895025482,31.3937174479167,2677.11100260417
31,0,203,51.068,1.02233162955606,6.56650246305419,2666.6354679803
32,0,184,48.736,1.02724036450783,6.35869565217391,2702.20652173913
33,0,263,63.424,1.21714310846107,7.00760456273764,2744.06844106464
34,0,18379,871.731,3.29028288947212,79.4784808749116,2808.28233309756
35,0,18130,1020.165,4.5680744258038,1648.29464975179,573.184776613348
36,0,26881,1477.249,6.46029164647626,1908.96142256612,2522.46486365835
37,0,13740,638.908,2.36417736767556,1279.07278020378,188.305749636099
38,0,3074,236.576,1.44886406748941,54.0647364996747,2848.74495770982
39,0,5039,396.74,2.48575176009057,2739.73248660449,2251.68227822981
40,0,1056,132.828,1.32955248098297,2567.44128787879,952.086174242424
41,0,1466,146.416,1.16367911968347,2503.61937244202,1542.53137789905
42,0,5031,412.857,2.69609458151787,695.700258397933,1510.07513416816
43,0,3116,260.116,1.7279326894686,2014.52214377407,1778.24614890886
44,0,260,67.824,1.40793818100499,1410.31538461538,2323.62692307692
45,0,772,107.76,1.19698305135927,75.0984455958549,14.5168393782383
46,0,5568,449.463,2.88721284908982,434.054956896552,980.208692528736
47,0,4451,316.071,1.78608384635933,1634.51606380589,1228.12738710402
48,0,4039,307.801,1.86662180918798,1197.82619460262,466.31492943798
49,0,39825,1930.071,7.44356392126811,745.605423728814,1959.8531826742
50,0,15713,835.416,3.53457012862055,1659.30127919557,2244.0460128556
51,0,2842,287.995,2.32239430639636,1284.68191414497,2280.80752990852
52,0,7585,525.779,2.90028731424855,1124.91905075808,2144.21067897165
53,0,7822,465.59,2.20536060401146,2574.41945793915,116.521477882894
54,0,686,107.902,1.35059460124823,1529.46793002915,555.421282798834
55,0,1209,149.351,1.4681827081757,1216.65839536807,2048.82961124897
56,0,5331,552.291,4.55320690404334,205.71656349653,25.086287750891
57,0,11250,632.664,2.83128676744143,2436.98853333333,1593.47937777778
58,0,12859,698.867,3.0225396550955,307.452056925111,1823.4003421728
59,0,770,109.15,1.2312518353897,741.849350649351,750.050649350649
60,0,12190,687.049,3.08149774339493,306.928137817884,2670.32034454471
61,0,35155,1217.577,3.35579872796466,101.170928744133,506.224007964728
62,0,3763,244.252,1.26163048593891,1181.23385596598,1627.69545575339
63,0,113198,2608.936,4.78495913677206,1833.07823459778,426.368107210375
64,0,798,113.657,1.28818910505803,1437.17418546366,1531.39223057644
65,0,35479,1311.237,3.85639185145052,2520.68313650328,229.528030666028
66,0,1077,136.045,1.36753862870005,391.923862581244,2310.5338904364
67,0,128253,4834.739,14.5033614768349,909.557234528627,2340.5188572587
68,0,5962,481.292,3.09182888451907,1605.66839986582,932.122609862462
69,0,744,110.274,1.30065901888308,228.030913978495,2877.59677419355
70,0,893,121.143,1.30778191059827,534.282194848824,361.572228443449
71,0,16662,828.833,3.2809308278873,1604.17722962429,2490.7742767975
